거래금액,거래유형,건축년도,전용면적,법정동,법정동코드,아파트,층,년,월,일,시도명,시군구명,동리명,lon,lat
44000,중개거래,2007,216.766, 용곡동,4413111500,용곡마을세광2차엔리치타워,7,2022,10,29,충청남도,천안시 동남구,,127.139033402085,36.7872076209503
18400,중개거래,1997,71.682, 신방동,4413111600,두레현대1,13,2022,10,1,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
7900,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,7,2022,10,1,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
17000,중개거래,1997,59.995, 신방동,4413111600,두레현대1,12,2022,10,4,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
9400,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,8,2022,10,4,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
16000,직거래,1997,59.995, 신방동,4413111600,두레현대1,5,2022,10,6,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
12000,중개거래,1992,59.4, 신방동,4413111600,현대2,3,2022,10,6,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
19500,중개거래,1996,84.96, 신방동,4413111600,신동아목련,1,2022,10,6,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8300,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,4,2022,10,7,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
31000,중개거래,2006,104.259, 신방동,4413111600,신방동대주피오레,12,2022,10,7,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
20000,중개거래,1997,84.948, 신방동,4413111600,두레현대1,18,2022,10,8,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
16900,중개거래,1997,59.84, 신방동,4413111600,향촌현대,14,2022,10,8,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
5800,중개거래,1997,28.12, 신방동,4413111600,삼일원앙,8,2022,10,8,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
17500,중개거래,1998,74.47, 신방동,4413111600,한라동백2,17,2022,10,10,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
29500,중개거래,2010,84.9681, 신방동,4413111600,신방한성필하우스,14,2022,10,11,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
16100,중개거래,1997,59.97, 신방동,4413111600,성지새말1,13,2022,10,13,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8000,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,3,2022,10,13,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
17100,중개거래,1997,59.995, 신방동,4413111600,두레현대2,21,2022,10,14,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
25500,중개거래,2009,84.9609, 신방동,4413111600,신방푸르지오,13,2022,10,14,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
16700,직거래,1997,59.97, 신방동,4413111600,성지새말2,7,2022,10,14,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8250,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,15,2022,10,15,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8270,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,11,2022,10,15,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
17500,중개거래,1997,71.682, 신방동,4413111600,두레현대2,17,2022,10,16,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
16400,중개거래,1997,59.97, 신방동,4413111600,성지새말2,10,2022,10,16,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
13950,중개거래,1997,59.995, 신방동,4413111600,두레현대1,2,2022,10,18,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8400,직거래,1998,39.27, 신방동,4413111600,초원그린타운,2,2022,10,18,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
9050,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,10,2022,10,18,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
16900,중개거래,1997,59.84, 신방동,4413111600,향촌현대,19,2022,10,18,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
18300,중개거래,1997,70.92, 신방동,4413111600,성지새말1,13,2022,10,18,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8350,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,14,2022,10,19,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
7400,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,3,2022,10,21,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8450,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,11,2022,10,21,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
9500,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,13,2022,10,21,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8950,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,7,2022,10,21,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
13400,중개거래,1997,59.995, 신방동,4413111600,두레현대1,22,2022,10,22,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
19000,중개거래,1998,74.47, 신방동,4413111600,한라동백2,20,2022,10,22,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8350,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,13,2022,10,24,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8500,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,7,2022,10,24,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8000,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,12,2022,10,25,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
14500,중개거래,1997,59.995, 신방동,4413111600,두레현대1,1,2022,10,26,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8300,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,6,2022,10,26,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
15800,중개거래,1997,59.84, 신방동,4413111600,향촌현대,6,2022,10,26,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
14000,중개거래,1997,59.97, 신방동,4413111600,성지새말1,7,2022,10,26,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8000,직거래,1998,39.27, 신방동,4413111600,초원그린타운,1,2022,10,27,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
9000,직거래,1998,39.27, 신방동,4413111600,초원그린타운,5,2022,10,27,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8550,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,8,2022,10,27,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
21100,중개거래,1998,84.97, 신방동,4413111600,한라동백2,12,2022,10,28,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8200,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,15,2022,10,28,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8700,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,2,2022,10,28,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
17000,직거래,1997,84.948, 신방동,4413111600,두레현대2,1,2022,10,29,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
7500,중개거래,1998,39.27, 신방동,4413111600,초원그린타운,10,2022,10,29,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
8200,직거래,1998,39.27, 신방동,4413111600,초원그린타운,14,2022,10,29,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
18200,중개거래,1997,74.79, 신방동,4413111600,향촌현대,15,2022,10,29,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
14500,중개거래,1997,59.97, 신방동,4413111600,성지새말2,4,2022,10,31,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
22800,중개거래,1997,84.72, 신방동,4413111600,향촌현대,5,2022,10,31,충청남도,천안시 동남구,,127.122481782341,36.7859137927764
15000,중개거래,1995,59.91, 쌍용동,4413111700,쌍용신성,10,2022,10,5,충청남도,천안시 동남구,,127.13266945539,36.8025374125687
17400,중개거래,1995,84.81, 쌍용동,4413111700,쌍용신성,16,2022,10,8,충청남도,천안시 동남구,,127.13266945539,36.8025374125687
18200,중개거래,1995,70.389, 신부동,4413111800,대림한숲,10,2022,10,1,충청남도,천안시 동남구,,127.161009136856,36.8211229606247
